URL	File Path	GAHEOS MD5	Analyzed MD5	RESULT	SIMILARITY	SERVER DATE	SERVER LAST MODIFIED
https://octupustech.com	l10n_ec_bank/static/img/diners.png	fa6db1cff3f46f06a079af6543519eba	fa6db1cff3f46f06a079af6543519eba	Identico	1.0	Thu, 16 Mar 2023 15:23:34 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/pacifico.png	447bf790020495db0e9b725ac988bcec	447bf790020495db0e9b725ac988bcec	Identico	1.0	Thu, 16 Mar 2023 15:23:37 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/solidario.png	a7cff7c781c7dd1251af4351fae8dc5c	a7cff7c781c7dd1251af4351fae8dc5c	Identico	1.0	Thu, 16 Mar 2023 15:23:37 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/medianet.png	1a8204c7551f4b3a4d9f756373cbe2b4	1a8204c7551f4b3a4d9f756373cbe2b4	Identico	1.0	Thu, 16 Mar 2023 15:23:37 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/bancodelaustro.png	5c6c95301ee10d65a76ce6c4c257729c	5c6c95301ee10d65a76ce6c4c257729c	Identico	1.0	Thu, 16 Mar 2023 15:23:38 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/bancoguayaquil.png	285ca513a8676790efa4b709bc2c1d90	285ca513a8676790efa4b709bc2c1d90	Identico	1.0	Thu, 16 Mar 2023 15:23:38 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/amazonas.png	a51729c7f998d5fee22ad04a0fe620bb	a51729c7f998d5fee22ad04a0fe620bb	Identico	1.0	Thu, 16 Mar 2023 15:23:40 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/bancopichincha.png	13e84227c47229ee0579fd3c439486d7	13e84227c47229ee0579fd3c439486d7	Identico	1.0	Thu, 16 Mar 2023 15:23:40 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/29deoctubre.png	fc0482e92c78d7485d5f40c847959a9d	fc0482e92c78d7485d5f40c847959a9d	Identico	1.0	Thu, 16 Mar 2023 15:23:40 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/src/scss/report_check.scss	692993364d9d5fb48082654a17ea071d	692993364d9d5fb48082654a17ea071d	Identico	1.0	Thu, 16 Mar 2023 15:23:41 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/img/sri-cancel-prod.png	85951654eeaa9b9b480367dc2409bd81	85951654eeaa9b9b480367dc2409bd81	Identico	1.0	Thu, 16 Mar 2023 15:23:41 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/img/sri-cancel-test.png	bfbe3cfd28e8888af8854dbb59bf0c79	bfbe3cfd28e8888af8854dbb59bf0c79	Identico	1.0	Thu, 16 Mar 2023 15:23:42 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/src/js/access_key_autocomplete.js	783524f3d784686af9cd97eedda035a1	783524f3d784686af9cd97eedda035a1	Identico	1.0	Thu, 16 Mar 2023 15:23:43 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/src/js/memento.js	fad9e4f035c92d90200b65a2372478ea	fad9e4f035c92d90200b65a2372478ea	Identico	1.0	Thu, 16 Mar 2023 15:23:43 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/src/scss/report.scss	0a7b0609ba60d4f22aeb09ad921e0a8b	0a7b0609ba60d4f22aeb09ad921e0a8b	Identico	1.0	Thu, 16 Mar 2023 15:23:43 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_edi/static/src/xml/qweb.xml	b4bcbef9c490253743944b80cdb8b71e	b4bcbef9c490253743944b80cdb8b71e	Identico	1.0	Thu, 16 Mar 2023 15:23:44 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	purchase_imports/static/description/icon.png	2872b21598015207bcb9be568ebdcfea	2872b21598015207bcb9be568ebdcfea	Identico	1.0	Thu, 16 Mar 2023 15:23:44 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	purchase_imports/static/description/icon.svg	5c1b30efdeb0e0dd8228ce967e2f8cef	5c1b30efdeb0e0dd8228ce967e2f8cef	Identico	1.0	Thu, 16 Mar 2023 15:23:45 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	purchase_request/static/description/icon.png	d489a20d7c8e6f45959b6e4a72938803	d489a20d7c8e6f45959b6e4a72938803	Identico	1.0	Thu, 16 Mar 2023 15:23:45 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	account_creditcard_pos/static/src/js/Screens/PaymentScreen/PaymentScreen.js	70f5ac153943750430671d2274e6bcb0	70f5ac153943750430671d2274e6bcb0	Identico	1.0	Thu, 16 Mar 2023 15:23:45 GMT	Fri, 03 Mar 2023 06:09:28 GMT
